injury_status,practice_description,team,last_name,birth_country,search_full_name,sport,gsis_id,high_school,depth_chart_position,college,first_name,active,birth_state,news_updated,full_name,rotoworld_id,age,weight,swish_id,depth_chart_order,status,competitions,team_abbr,injury_body_part,hashtag,search_last_name,height,number,player_id,search_first_name,birth_city,opta_id,injury_start_date,pandascore_id,sportradar_id,birth_date,fantasy_data_id,yahoo_id,team_changed_at,espn_id,years_exp,fantasy_positions,rotowire_id,search_rank,position,practice_participation,stats_id,metadata,oddsjam_id,injury_notes
,,SEA,Mayowa,,bensonmayowa,nfl,00-0030380,Inglewood (CA),,Idaho,Benson,True,,1647495940838.0,Benson Mayowa,9180.0,30.0,252,521095.0,,Active,[],,,#bensonmayowa-NFL-SEA-10,mayowa,75,10.0,1764,benson,,,,,b612c556-1285-405f-9294-733f0302869e,1991-08-03,15814.0,27413.0,,16528.0,9.0,['DL'],9126.0,9999999.0,DE,,521095.0,{'channel_id': '1116852757903441920'},,
,,,Cage,,isiahcage,nfl,,,,Wisconsin-Eau Claire,Isiah,False,,,Isiah Cage,,25.0,312,,,Inactive,[],,,#isiahcage-NFL-FA-60,cage,"6'5""",60.0,3585,isiah,,,,,90b8065a-60c5-44ae-b99f-ff8af6687351,1993-08-26,18364.0,29597.0,,,0.0,['OL'],11683.0,9999999.0,G,,,,,
,,PIT,Boswell,,chrisboswell,nfl,00-0031136,Fossil Ridge (TX),K,Rice,Chris,True,,1705127724943.0,Chris Boswell,10118.0,33.0,185,504436.0,1.0,Active,[],,,#chrisboswell-NFL-PIT-9,boswell,74,9.0,1945,chris,,,,,441eb531-1ec8-4f65-9174-78bc6adada63,1991-03-16,16191.0,28188.0,,17372.0,10.0,['K'],9646.0,520.0,K,,504436.0,"{'channel_id': '1113708817796853760', 'rookie_year': '2014'}",BCEE2FFFE33F,
Questionable,,BAL,Linderbaum,,tylerlinderbaum,nfl,,Solon (IA),OL,Iowa,Tyler,True,,1725215132436.0,Tyler Linderbaum,,24.0,314,1109689.0,,Active,[],,Undisclosed,#tylerlinderbaum-NFL-BAL-64,linderbaum,74,64.0,8450,tyler,,,,,b342192d-644a-48cc-9d86-94030ecceea4,2000-04-07,,,,,2.0,['OL'],15848.0,9999999.0,OL,,,"{'channel_id': '1113708871056125952', 'rookie_year': '2022'}",967E1AC787A9,
,,,Clausell,,blaineclausell,nfl,00-0031764,Baker (AL),,Mississippi State,Blaine,False,,1540923902742.0,Blaine Clausell,,29.0,330,,,Inactive,[],,,#blaineclausell-NFL-FA-75,clausell,78,75.0,3034,blaine,,,,,8bb26f10-90f9-42ce-bca2-1f450515d9d9,1992-01-31,17738.0,28948.0,,2516314.0,7.0,['OL'],10746.0,9999999.0,OT,,,,,
Questionable,,NYJ,Carter,,michaelcarter,nfl,,South Paulding (GA),NB,Duke,Michael,True,,1724105140269.0,Michael Carter,,25.0,184,1056952.0,1.0,Active,[],,Ankle,#michaelcarter-NFL-NYJ-30,carter,70,30.0,7835,michael,,,,,117d2769-60b3-47f0-be7f-f47fe36e0ac9,1999-03-08,,,,,3.0,['DB'],15621.0,9999999.0,CB,,,"{'channel_id': '1113708741783482368', 'rookie_year': '2021'}",609D13EB54C2,
,,,Breaux,,delvinbreaux,nfl,,McDonogh 35 (LA),,Louisiana State,Delvin,False,,1529348101448.0,Delvin Breaux,10332.0,30.0,196,,,Inactive,[],,,#delvinbreaux-NFL-FA-40,breaux,"6'1""",40.0,2853,delvin,,,,,0de0402f-dae3-4cba-8c91-abd2f9f06849,1989-10-25,17321.0,28371.0,,2267296.0,5.0,['DB'],10114.0,9999999.0,CB,,381640.0,,,
PUP,,SF,Jackson,,drakejackson,nfl,,Centennial (CA),DL,USC,Drake,True,,1723161035803.0,Drake Jackson,,23.0,273,1161888.0,,Active,[],,Knee,#drakejackson-NFL-SF-95,jackson,76,95.0,8351,drake,,,,,a134b125-37fb-4192-9ee2-f8a6f4da48bb,2001-04-12,,,,,2.0,['DL'],15820.0,694.0,DL,,,"{'channel_id': '1113708878236774400', 'rookie_year': '2022'}",E8E23A38D063,
,,,Hill,,michaelhill,nfl,,,,Missouri Western,Michael,False,,,Michael Hill,,28.0,209,,,Inactive,[],,,#michaelhill-NFL-FA-22,hill,"5'10""",22.0,1624,michael,,,,,ccc3ffd3-edef-4002-be7b-1808000d7ca5,1989-05-14,15314.0,26925.0,,16074.0,2.0,['RB'],,9999999.0,RB,,,,,
,,,Williams,,nicholaswilliams,nfl,,Bainbridge (GA),,North Alabama,Nicholas,True,,,Nicholas Williams,,35.0,222,,,Active,[],,,#nicholaswilliams-NFL-FA-69,williams,74,69.0,11517,nicholas,,,,,273f0413-595b-4894-9a95-b57c48493683,1989-04-20,,,,,0.0,['DL'],,9999999.0,DT,,,"{'channel_id': '1116852698117832704', 'rookie_year': ''}",,
,,,Newberry,,giorgionewberry,nfl,,Fort Pierce Central,,Florida State,Giorgio,True,,,Giorgio Newberry,,30.0,295,,,Active,[],,,#giorgionewberry-NFL-FA-57,newberry,78,57.0,3448,giorgio,,,,,50d30269-17f1-448f-9b81-a488e4a8507e,1991-11-26,18212.0,29491.0,,2576801.0,6.0,['DL'],11145.0,9999999.0,DE,,,{'channel_id': '1116852864887554048'},,
,,,McCullum,,dasmanmccullum,nfl,,,,Southern Mississippi,Dasman,False,,,Dasman McCullum,,25.0,242,,,Inactive,[],,,#dasmanmccullum-NFL-FA-49,mccullum,"6'4""",49.0,2763,dasman,,,,,6367464d-bfea-4f35-a20d-4b9ee43504a3,1992-04-14,17231.0,,,2515736.0,0.0,['LB'],,9999999.0,OLB,,,,,
IR,,WAS,Stallworth,,taylorstallworth,nfl,00-0034325,Murphy (AL),DL,South Carolina,Taylor,True,,1724886606404.0,Taylor Stallworth,,29.0,305,835752.0,,Inactive,[],,Undisclosed,#taylorstallworth-NFL-WAS-72,stallworth,74,72.0,5191,taylor,,,,,4ab9df5a-3e40-4402-9f68-bbc659a94784,1995-08-18,20169.0,31526.0,,3126489.0,6.0,['DL'],13170.0,9999999.0,DT,,,"{'channel_id': '1116853068453904384', 'rookie_year': '2018'}",1E2724AFD327,
,,,Coates,,sammiecoates,nfl,00-0032166,Leroy (AL),,Auburn,Sammie,False,,1557525614790.0,Sammie Coates,10285.0,28.0,212,,,Inactive,[],,,#sammiecoates-NFL-FA-18,coates,73,18.0,2392,sammie,,,,,52d09eea-a580-447a-8062-5841d5a9c8b3,1993-03-31,16848.0,28475.0,,2574549.0,7.0,['WR'],10211.0,9999999.0,WR,,593296.0,,,
,,LV,Moehrig,,trevonmoehrig,nfl,,Smithson Valley (TX),FS,TCU,Tre'von,True,,1700599820471.0,Tre'von Moehrig,,25.0,202,1113485.0,1.0,Active,[],,,#trevonmoehrig-NFL-LV-7,moehrig,74,7.0,7659,trevon,,,,,c8f74b89-065c-4857-be4e-4fcf897a5bc0,1999-06-16,,,,,3.0,['DB'],15340.0,604.0,DB,,,"{'channel_id': '1113708772800360448', 'rookie_year': '2021'}",6F6EC0168F2D,
,,,Mitchell,,myronmitchell,nfl,,Jasper (AL),,UAB,Myron,True,,1661792747411.0,Myron Mitchell,,24.0,185,1166231.0,,Active,[],,,#myronmitchell-NFL-FA-87,mitchell,73,87.0,7578,myron,,,,,97eee51c-7403-4ccf-90a1-7d8a2aba7ed5,1998-06-17,,,,,1.0,['WR'],15295.0,529.0,WR,,,"{'channel_id': '1116853407705989120', 'source_id': '10dc2d74-7c1d-42b8-87a1-9d4ddb4ee143'}",,
,,,Droogsma,,austindroogsma,nfl, 00-0035151,Gulf Breeze,,Florida State,Austin,True,,,Austin Droogsma,,26.0,310,,,Active,[],,,#austindroogsma-NFL-FA-66,droogsma,75,66.0,6527,austin,,,,,7c218b81-76f2-45a1-b4a1-ac4e7a987c6c,1995-03-04,21518.0,32382.0,,4422420.0,3.0,['OL'],14169.0,9999999.0,G,,,{'channel_id': '1116853264550199296'},,
IR,,TB,Dzansi,,silasdzansi,nfl,,C.D. Hylton (VA),OL,Virginia Tech,Silas,True,,1723160735668.0,Silas Dzansi,,26.0,335,913044.0,,Inactive,[],,Knee,#silasdzansi-NFL-TB-61,dzansi,77,61.0,11417,silas,,,,,abd334b0-f1ba-11ed-9bf1-7fd77a26dc1f,1998-06-13,,,,,1.0,['OL'],16943.0,9999999.0,OL,,,"{'channel_id': '1113708732207886336', 'rookie_year': '2023'}",C1B02E67C000,
,,,Vaughns,,tylervaughns,nfl,,Bishop Amat (CA),,USC,Tyler,True,,1642544408184.0,Tyler Vaughns,,25.0,184,919311.0,,Active,[],,,#tylervaughns-NFL-FA-80,vaughns,74,80.0,7548,tyler,,,,,eec927ed-221c-413c-a91c-ab1ed1bb038a,1997-06-01,,,,,1.0,['WR'],15419.0,579.0,WR,,,"{'channel_id': '1116853404497346560', 'source_id': '9231c529-b5c6-4aee-982d-caa1005673a8'}",,
,,,Charlton,,randycharlton,nfl,,Miami Southridge (FL),,Mississippi State,Randy,True,,,Randy Charlton,,23.0,275,1112751.0,,Active,[],,,#randycharlton-NFL-FA-90,charlton,75,90.0,11393,randy,,,,,aa1a2b30-f0d7-11ed-b5e2-0da21da251a9,1999-10-07,,,,,1.0,['DL'],17563.0,9999999.0,DE,,,{'channel_id': '1116852684805111808'},,
,,,Collins,,parkercollins,nfl, 00-0033682,North Augusta (SC),,Appalachian State,Parker,True,,1554512123729.0,Parker Collins,,27.0,295,,,Active,[],,,#parkercollins-NFL-FA-76,collins,75,76.0,4773,parker,,,,,4454ebd3-84f9-40d1-8d7d-8917929b6af5,1994-05-19,19515.0,30397.0,,3049566.0,5.0,['OL'],12982.0,9999999.0,C,,,{'channel_id': '1116853019489599488'},,
,,,Jackson,,khyreejackson,nfl,,Wise (MD),,Oregon,Khyree,True,,1720281918093.0,Khyree Jackson,,24.0,194,1325387.0,,Active,[],,,#khyreejackson-NFL-FA-31,jackson,76,31.0,11741,khyree,,,,,ed0d7b8f-3ab5-435a-b2bc-02ac9fd1c5c2,1999-08-11,,,,,0.0,['DB'],17789.0,9999999.0,DB,,,"{'channel_id': '1113708712993779712', 'rookie_year': '2024'}",69AB4F6B0B47,
,,,Johnson,,deandrejohnson,nfl,,Miami Southridge (FL),,Miami (FL),Deandre,True,,,Deandre Johnson,,24.0,252,974089.0,,Active,[],,,#deandrejohnson-NFL-FA-47,johnson,75,47.0,8846,deandre,,,,,13c93ee0-d3b5-11ec-96a0-c3471a31202c,1999-05-27,,,,,2.0,['DL'],16567.0,634.0,DE,,,"{'channel_id': '1116853537897185280', 'rookie_year': '2022'}",FEC20AFB771A,
,,NYG,Thibodeaux,,kayvonthibodeaux,nfl,,Oaks Christian School (CA),RDE,Oregon,Kayvon,True,,1723534516095.0,Kayvon Thibodeaux,,23.0,258,1161659.0,1.0,Active,[],,,#kayvonthibodeaux-NFL-NYG-5,thibodeaux,77,5.0,8355,kayvon,,,,,47b9a4ca-aad6-41a0-a1b1-d6b2091f0296,2000-12-15,,,,,2.0,"['DL', 'LB']",15854.0,139.0,DL,,,"{'channel_id': '1113708675496701952', 'rookie_year': '2022'}",CF5C9A8957C6,
,,,Lockett,,colinlockett,nfl,,,,San Diego State,Colin,False,,,Colin Lockett,,26.0,183,,,Inactive,[],,,#colinlockett-NFL-FA-13,lockett,"5'11""",13.0,1894,colin,,,,,2a3783fe-1a82-4a99-af37-65a146ec00dc,1991-04-05,16115.0,28028.0,,17200.0,1.0,['WR'],,9999999.0,WR,,512368.0,,,
,,,Russell,,dontaviusrussell,nfl, 00-0035312,Carrollton (GA),,Auburn,Dontavius,True,,1616017521764.0,Dontavius Russell,,26.0,320,,,Active,[],,,#dontaviusrussell-NFL-FA-0,russell,75,0.0,5926,dontavius,,,,,d61b7bc0-beec-4cab-97b0-7dbd27ded26e,1995-09-18,20928.0,32067.0,,3121587.0,3.0,['DL'],13542.0,9999999.0,NT,,,{'channel_id': '1116853177568722944'},,
,,,Pagano,,chuckpagano,nfl,,,,,Chuck,False,,1547259037677.0,Chuck Pagano,8348.0,,,,,Inactive,[],,,#chuckpagano-NFL-FA-0,pagano,,0.0,3028,chuck,,,,,,,17709.0,,,,0.0,,,9999999.0,,,,,,
,,,Schum,,jacobschum,nfl,,Frontier (NY),,Buffalo,Jacob,False,,,Jacob Schum,,31.0,211,,,Inactive,[],,,#jacobschum-NFL-FA-10,schum,"5'11""",10.0,1399,jacob,,,,,cdfb58eb-2920-47d4-9c24-df5de536450e,1989-01-11,14941.0,26613.0,,15774.0,7.0,['P'],10142.0,9999999.0,P,,544154.0,,,
,,,Allen,,dejonallen,nfl,00-0034585,Dominguez,,Hawaii,Dejon,True,,1567284307019.0,Dejon Allen,,27.0,290,,,Active,[],,,#dejonallen-NFL-FA-68,allen,75,68.0,5631,dejon,,,,,297bd882-4641-42c0-a612-d3db66d6093c,1994-05-05,20259.0,31656.0,,3046392.0,4.0,['OL'],12741.0,9999999.0,G,,746231.0,{'channel_id': '1116853135034286080'},,
,,,Johnson,,calvinjohnson,nfl,,Sandy Creek (GA),,Georgia Tech,Calvin,False,,1515992401827.0,Calvin Johnson,4153.0,34.0,237,,,Inactive,[],,,#calvinjohnson-NFL-FA-81,johnson,"6'5""",81.0,240,calvin,,,,,2c56748d-6e13-495c-bec2-de67a8683fa0,1985-09-29,6029.0,8256.0,,10447.0,13.0,['WR'],5189.0,9999999.0,WR,,266919.0,,,
,,,Winslow,,kellenwinslow,nfl,,,,Miami (Fla.),Kellen,False,,,Kellen Winslow,,35.0,240,,,Inactive,[],,,#kellenwinslow-NFL-FA-81,winslow,"6'4""",81.0,449,kellen,,,,,,1983-07-21,9249.0,,,,9.0,['TE'],,9999999.0,TE,,,,,
,,,Westbrook,,tevinwestbrook,nfl,,North Broward Prep (FL),,Florida,Tevin,False,,,Tevin Westbrook,,27.0,265,,,Inactive,[],,,#tevinwestbrook-NFL-FA-81,westbrook,"6'5""",81.0,2845,tevin,,,,,fdf517f9-c4e9-48ac-af54-1be3d60ee648,1993-01-17,17313.0,29118.0,,2578588.0,5.0,['TE'],10728.0,9999999.0,TE,,607073.0,,,
,,WAS,Way,,tressway,nfl,00-0030140,Union (OK),P,Oklahoma,Tress,True,,1702853438188.0,Tress Way,,34.0,220,447976.0,,Active,[],,,#tressway-NFL-WAS-10,way,73,10.0,1506,tress,,,,,55e1ecbd-96c5-456e-833b-9cd3f046f3fc,1990-04-18,15112.0,26945.0,,16166.0,11.0,['P'],9832.0,9999999.0,P,,,"{'channel_id': '1113708696652771328', 'rookie_year': '2013'}",08C738029BCA,
,,,Williams,,stanleywilliams,nfl,,George Walton Academy (GA),,Kentucky,Stanley,True,,,Stanley Williams,12703.0,26.0,195,,,Active,[],,,#stanleywilliams-NFL-FA-30,williams,69,30.0,4373,stanley,,,,,c726c9ec-060e-47d8-95cf-2d00b73c9eb0,1995-09-30,19230.0,30588.0,,3126338.0,5.0,['RB'],11776.0,9999999.0,RB,,835378.0,{'channel_id': '1116852957824942080'},,
,,,Garrett,,keyarrisgarrett,nfl,,Daingerfield (TX),,Tulsa,Keyarris,True,,,Keyarris Garrett,,29.0,215,,,Active,[],,,#keyarrisgarrett-NFL-FA-0,garrett,75,0.0,3475,keyarris,,,,,30aec6eb-398e-4ce2-b267-f7e3ec3450b3,1992-09-26,18240.0,29502.0,,2575381.0,6.0,['WR'],10992.0,9999999.0,WR,,607180.0,{'channel_id': '1116852867769040896'},,
,,,Allen,,joshallen,nfl,00-0030833,Cedar Hill (TX),,Louisiana-Monroe,Josh,False,,,Josh Allen,13045.0,30.0,315,,,Inactive,[],,,#joshallen-NFL-FA-66,allen,75,66.0,2212,josh,,,,,7206bfcb-ae42-4220-b738-158d3e2bb0fe,1991-12-30,16590.0,28032.0,,17102.0,8.0,['OL'],10011.0,9999999.0,G,,,,,
,,,Bates,,jeremybates,nfl,,,,,Jeremy,True,,,Jeremy Bates,13071.0,,,,,Inactive,[],,,#jeremybates-NFL-FA-0,bates,,0.0,4891,jeremy,,,,,,,19789.0,,,,0.0,,,9999999.0,,,,{'channel_id': '1116853035557978112'},,
,,,Sylve,,bradleysylve,nfl,,South Palquemines,,Alabama,Bradley,True,,,Bradley Sylve,,28.0,180,,,Active,[],,,#bradleysylve-NFL-FA-41,sylve,72,41.0,4049,bradley,,,,,6b2ca87f-0afd-4cb0-a108-f3954d1fd9c2,1993-01-29,18893.0,30108.0,,2578482.0,5.0,['DB'],12189.0,9999999.0,CB,,,{'channel_id': '1116852921162530816'},,
,,,Smithson,,anthonysmithson,nfl,,,,,Anthony,False,,,Anthony Smithson,,,,,,Inactive,[],,,#anthonysmithson-NFL-FA-0,smithson,,0.0,6715,anthony,,,,,,,21640.0,,,,0.0,['DB'],,9999999.0,S,,,,,
,,,Brady,,tyrebrady,nfl, 00-0035361,Miami,,Marshall,Tyre,True,,1566570631867.0,Tyre Brady,,26.0,211,,,Active,[],,,#tyrebrady-NFL-FA-19,brady,75,19.0,6049,tyre,,,,,642a4938-360e-44c2-b52c-3a1ea8e59952,1995-04-19,21039.0,32088.0,,3123074.0,3.0,['WR'],13759.0,9999999.0,WR,,830940.0,{'channel_id': '1116853194178166784'},,
,,,Crum,,dustincrum,nfl,,Midview (OH),,Kent State,Dustin,True,,1661632857616.0,Dustin Crum,,24.0,210,1060005.0,,Active,[],,,#dustincrum-NFL-FA-0,crum,73,0.0,8212,dustin,,,,,a4c7d8a0-ce0d-11ec-8f7c-f5226825ea6a,1999-01-05,,,,,1.0,['QB'],15969.0,293.0,QB,,,"{'channel_id': '1116853474890350592', 'source_id': '5e1117d4-9e4f-40a7-a358-11cd9073a64c', 'years_exp_shift': '1'}",,
,,,Snead,,kevinsnead,nfl,,George Wyth (VA),,Carson-Newman,Kevin,True,,,Kevin Snead,,30.0,190,,,Active,[],,,#kevinsnead-NFL-FA-0,snead,72,0.0,4699,kevin,,,,,d00d7ae6-c42a-4d93-9acb-4da8239d4266,1991-11-22,19602.0,30830.0,,3949031.0,5.0,['WR'],12251.0,9999999.0,WR,,1051158.0,{'channel_id': '1116853008466968576'},,
,,SEA,White,,codywhite,nfl,,Walled Lake Western (MI),,Michigan State,Cody,True,,1724891706289.0,Cody White,,25.0,215,1057484.0,,Active,[],,,#codywhite-NFL-SEA-82,white,75,82.0,7039,cody,,,,,d25a19a7-7de6-4476-b42a-833c8c3cb208,1998-11-28,21964.0,32948.0,,4241983.0,4.0,['WR'],14495.0,386.0,WR,,,"{'channel_id': '1113708725266313216', 'rookie_year': '2020'}",5C97CA448D8F,
,,,Brown,,johnbrown,nfl,00-0031051,Homestead (FL),,Pittsburg State,John,True,,1673911215174.0,John Brown,9649.0,32.0,178,473742.0,,Active,[],,,#johnbrown-NFL-FA-16,brown,71,16.0,2238,john,,,,,9b13d2bc-b22c-4f91-8eeb-309f43422d6e,1990-04-03,16640.0,27619.0,,16804.0,9.0,['WR'],9684.0,9999999.0,WR,,473742.0,{'channel_id': '1116852788396032000'},,
,,,Garror,,ericgarror,nfl,,McGill Toolen (AL),,Louisiana,Eric,True,,1693338606165.0,Eric Garror,,24.0,174,1119198.0,,Active,[],,,#ericgarror-NFL-FA-25,garror,68,25.0,11479,eric,,,,,bd247b70-f363-11ed-a5b1-b5a9126d7fdb,2000-03-31,,,,,1.0,['DB'],17624.0,9999999.0,CB,,,"{'channel_id': '1113708835010277376', 'rookie_year': '2023'}",A330A4DBD33A,
,,,McDonald,,colemcdonald,nfl,,Sonora (CA),,Hawaii,Cole,True,,1622144110561.0,Cole McDonald,,23.0,220,,,Inactive,[],,,#colemcdonald-NFL-FA-9,mcdonald,76,9.0,6954,cole,,,,,2d907c0c-cf4e-4564-b9eb-560d84f16144,1998-05-21,21822.0,32894.0,,4038220.0,2.0,['QB'],14493.0,1790.0,QB,,,{'channel_id': '1116853317268406272'},,
,,JAX,Flowers,,treflowers,nfl,00-0034756,Judson (TX),,Oklahoma State,Tre,True,,1724764552574.0,Tre Flowers,,29.0,200,744889.0,,Active,[],,,#treflowers-NFL-JAX-37,flowers,75,37.0,5379,tre,,,,,73c958ee-0d55-49e9-a613-f4475b444fd5,1995-06-02,19951.0,31116.0,,3046326.0,6.0,['DB'],12671.0,9999999.0,CB,,,"{'channel_id': '1113708890815492096', 'rookie_year': '2018'}",69FB18EAF7B8,
IR,,MIA,Murphy,,graysonmurphy,nfl,,Bishop Lynch (TX),LB,UCLA,Grayson,True,,1723513252067.0,Grayson Murphy,,23.0,260,1170973.0,,Inactive,[],,Knee,#graysonmurphy-NFL-MIA-59,murphy,74,59.0,12146,grayson,,,,,7cb7e830-07bf-11ef-af99-ebcede54fb0c,2000-10-13,,,,,0.0,['DL'],17801.0,9999999.0,DL,,,"{'channel_id': '1113708738071523329', 'rookie_year': '2024'}",3AA093A60303,
,,DET,Robinson,,allenrobinson,nfl,00-0031428,Orchard Lake St. Mary's (MI),,Penn State,Allen,True,,1724882705299.0,Allen Robinson,9297.0,31.0,210,609496.0,,Active,[],,,#allenrobinson-NFL-DET-8,robinson,74,8.0,1992,allen,,,,,0fd32417-8410-4a8f-8919-386c433bca43,1993-08-24,16263.0,27589.0,,16799.0,10.0,['WR'],9264.0,518.0,WR,,609496.0,"{'channel_id': '1113708673705734144', 'rookie_year': '2014'}",F70299A87E2D,
,,,Gray,,jonasgray,nfl,,Detroit Country Day (MI),,Notre Dame,Jonas,False,,,Jonas Gray,7695.0,30.0,225,,,Inactive,[],,,#jonasgray-NFL-FA-34,gray,"5'10""",34.0,1698,jonas,,,,,c52dd837-4eef-43ba-8a4f-5c876b2a48f5,1990-06-27,15565.0,26273.0,,15364.0,8.0,['RB'],8079.0,9999999.0,RB,,469202.0,,,
,,,Haynes,,blakehaynes,nfl,,Maypearl (TX),,Tarleton State,Blake,True,,,Blake Haynes,,,333,1223331.0,,Active,[],,,#blakehaynes-NFL-FA-60,haynes,78,60.0,11327,blake,,,,,f7663360-ec37-11ed-9668-9bcb566804ff,,,,,,0.0,['OL'],,9999999.0,OL,,,{'channel_id': '1116852676789796864'},,
,,,Marquardt,,lukemarquardt,nfl,,,,Azuza Pacific,Luke,False,,,Luke Marquardt,,28.0,315,,,Inactive,[],,,#lukemarquardt-NFL-FA-76,marquardt,"6'8""",76.0,1669,luke,,,,,2a5b21e2-e2f1-435b-b05f-aa6b3169554d,1990-03-23,15464.0,27272.0,,,1.0,['OL'],9140.0,9999999.0,OT,,,,,
,,NO,Carr,,derekcarr,nfl,00-0031280,Bakersfield Christian (CA),QB,Fresno State,Derek,True,,1724527522409.0,Derek Carr,9349.0,33.0,215,496083.0,1.0,Active,[],,,#derekcarr-NFL-NO-4,carr,75,4.0,2028,derek,,,,,9f026fc0-4449-4dc5-a226-2e2830619381,1991-03-28,16311.0,27564.0,,16757.0,10.0,['QB'],9317.0,207.0,QB,,496083.0,"{'channel_id': '1113708686318006272', 'rookie_year': '2014'}",C12F49D17453,
,,,Anderson,,jackanderson,nfl,,Frisco (TX),,Texas Tech,Jack,True,,1709676332985.0,Jack Anderson,,25.0,314,975962.0,,Active,[],,,#jackanderson-NFL-FA-67,anderson,76,67.0,7768,jack,,,,,ae5e774f-fb4c-4a59-87bb-57fb18d32b4e,1998-10-12,,,,,3.0,"['OG', 'OL']",14384.0,9999999.0,G,,,"{'channel_id': '1116853417982033920', 'rookie_year': '2021'}",391B722E353A,
,,,Mathis,,zachmathis,nfl,,Berkeley Prep (FL),,North Dakota State,Zach,True,,,Zach Mathis,,24.0,203,,,Active,[],,,#zachmathis-NFL-FA-0,mathis,79,0.0,12168,zach,,,,,da590820-07ce-11ef-ba90-5fad198b0b5c,2000-02-29,,,,,0.0,['WR'],,300.0,WR,,,"{'channel_id': '1113708752659312640', 'rookie_year': '2024'}",,
,,ATL,Orhorhoro,,rukeorhorhoro,nfl,,River Rouge (MI),NT,Clemson,Ruke,True,,1724520621924.0,Ruke Orhorhoro,,22.0,294,1161692.0,2.0,Active,[],,,#rukeorhorhoro-NFL-ATL-98,orhorhoro,76,98.0,11695,ruke,,,,,9f88e08f-2988-445e-bcc5-9dad063a9cda,2001-10-13,,,,,0.0,['DL'],17762.0,653.0,DT,,,"{'channel_id': '1113708862441025537', 'rookie_year': '2024'}",FCE2293DF8FF,
,,,Worthy,,chandlerworthy,nfl,,Griffin,,Troy,Chandler,False,,,Chandler Worthy,,27.0,173,,,Inactive,[],,,#chandlerworthy-NFL-FA-16,worthy,"5'9""",16.0,2687,chandler,,,,,2a9d5be3-ba82-4d76-b964-2819d071d222,1993-09-15,17155.0,28903.0,,2581319.0,5.0,['WR'],10500.0,9999999.0,WR,,615087.0,,,
,,,Sutton,,coreysutton,nfl,,Mallard Creek (NC),,Appalachian State,Corey,True,,1659385819756.0,Corey Sutton,,25.0,205,913828.0,,Injured Reserve,[],,,#coreysutton-NFL-FA-0,sutton,75,0.0,8438,corey,,,,,88b41ed0-d321-11ec-8b77-45b1765fd110,1997-10-30,,,,,1.0,['WR'],16536.0,395.0,WR,,,"{'channel_id': '1116853489641717760', 'source_id': '66068abf-4e7a-4e5d-b25e-ce5d3a87be16', 'years_exp_shift': '1'}",,
,,,Thomas,,robertthomas,nfl,00-0031006,Muskogee (OK),,Arkansas,Robert,False,,1566407107669.0,Robert Thomas,,30.0,331,,,Inactive,[],,,#robertthomas-NFL-FA-96,thomas,73,96.0,2102,robert,,,,,de3f11e3-90ae-4ad2-880f-48e9b6f729f8,1991-02-18,16425.0,28178.0,,5273.0,8.0,['DL'],9636.0,9999999.0,DT,,512087.0,,,
,,,Brossette,,nickbrossette,nfl, 00-0034961,University,,Louisiana State,Nick,True,,1569357642679.0,Nick Brossette,,25.0,212,,,Active,[],,,#nickbrossette-NFL-FA-0,brossette,72,0.0,6021,nick,,,,,86d0d3b3-5400-4fc8-943e-cb0a92d69e77,1996-03-02,21041.0,32226.0,,3843406.0,3.0,['RB'],13524.0,9999999.0,RB,,865555.0,{'channel_id': '1116853189958696960'},,
,,,Cole,,briancole,nfl,,Heritage (MI),,Mississippi State,Brian,True,,1598493943686.0,Brian Cole,,24.0,210,865702.0,,Active,[],,,#briancole-NFL-FA-0,cole,74,0.0,6929,brian,,,,,73b6e69a-516b-4b95-9edd-0a8959500956,1997-04-03,21917.0,32919.0,,,2.0,['DB'],14620.0,1837.0,DB,,,{'channel_id': '1116853315842342912'},,
,,,McBride,,dewaynemcbride,nfl,,Vanguard (FL),,UAB,DeWayne,True,,1724999107702.0,DeWayne McBride,,23.0,209,1227717.0,,Active,[],,,#dewaynemcbride-NFL-FA-27,mcbride,70,27.0,9512,dewayne,,,,,fe0e7574-ccd1-45ca-b2bf-7ec3a09cef00,2001-07-08,,,,,1.0,['RB'],16765.0,619.0,RB,,,"{'channel_id': '1113708713400627200', 'rookie_year': '2023'}",520CAF576BAD,
,,,Chrisman,,druechrisman,nfl,,La Salle (OH),,Ohio State,Drue,True,,1690829149032.0,Drue Chrisman,,26.0,211,946533.0,,Active,[],,,#druechrisman-NFL-FA-4,chrisman,75,4.0,7984,drue,,,,,53d7b565-4811-4641-a54d-369312591457,1997-07-07,,,,,2.0,['P'],15623.0,9999999.0,P,,,{'channel_id': '1116853446482329600'},,
,,BAL,Smith,,roquansmith,nfl,00-0034874,Macon County (GA),LILB,Georgia,Roquan,True,,1705444231153.0,Roquan Smith,13113.0,27.0,230,879092.0,1.0,Active,[],,,#roquansmith-NFL-BAL-0,smith,73,0.0,4960,roquan,,,,,3291c582-9377-4bc2-8ee5-61d887873797,1997-04-08,19827.0,30978.0,,3915189.0,6.0,['LB'],12644.0,81.0,LB,,,"{'channel_id': '1113708866933125120', 'rookie_year': '2018'}",E2C8AD920BA7,
